SequenceID	Annotation	Length	BlastEvalue
seq_10381	U6-L1139	25	8.23e-09
seq_10381	U6-L1134	25	8.23e-09
seq_10381	U6-L1121	25	8.23e-09
seq_10381	U6-L1110	25	8.23e-09
seq_10381	U6-L1093	25	8.23e-09
seq_10381	U6-L1091	25	8.23e-09
seq_10381	U6-L1019	25	8.23e-09
seq_10381	U6-L980	25	8.23e-09
seq_10381	U6-L882	25	8.23e-09
seq_10381	U6-L834	25	8.23e-09
seq_10381	U6-L777	25	8.23e-09
seq_10381	U6-L774	25	8.23e-09
seq_10381	U6-L710	25	8.23e-09
seq_10381	U6-L690	25	8.23e-09
seq_10381	U6-L626	25	8.23e-09
seq_10381	U6-L613	25	8.23e-09
seq_10381	U6-L546	25	8.23e-09
seq_10381	U6-L540	25	8.23e-09
seq_10381	U6-L484	25	8.23e-09
seq_10381	U6-L483	25	8.23e-09
seq_10381	U6-L406	25	8.23e-09
seq_10381	U6-L403	25	8.23e-09
seq_10381	U6-L332	25	8.23e-09
seq_10381	U6-L322	25	8.23e-09
seq_10381	U6-L306	25	8.23e-09
seq_10381	U6-L273	25	8.23e-09
seq_10381	U6-L271	25	8.23e-09
seq_10381	U6-L150	25	8.23e-09
seq_10381	U6-L148	25	8.23e-09
seq_10381	U6-L143	25	8.23e-09
seq_10381	U6-L142	25	8.23e-09
seq_10381	U6-L129	25	8.23e-09
seq_10381	U6-L76	25	8.23e-09
seq_10381	U6-L63	25	8.23e-09
seq_10381	U6-L53	25	8.23e-09
seq_10381	U6-L42	25	8.23e-09
seq_10381	U6-L40	25	8.23e-09
seq_10381	U6-L10	25	8.23e-09
seq_10383	U6-L1702	25	8.23e-09
seq_10383	U6-L1623	25	8.23e-09
seq_10383	U6-L1449	25	8.23e-09
seq_10383	U6-L956	25	8.23e-09
seq_10383	U6-L389	25	8.23e-09
seq_10383	U6-L294	25	8.23e-09
seq_10383	U6-L200	25	8.23e-09
seq_10386	U2-L533	25	8.23e-09
seq_10425	LSU-rRNA_Hsa-L147	25	8.23e-09
seq_10438	chr2.tRNA11-PseudoTTG-tRF3	25	8.23e-09
seq_10457	HY3-L165	25	8.23e-09
seq_10527	chr17.tRNA7-SerGCT-tRF3	25	8.23e-09
seq_10527	hsa-mir-4521	25	8.23e-09
seq_10533	HY4-L136	25	8.23e-09
seq_10533	HY4-L135	25	8.23e-09
seq_10533	HY4-L134	25	8.23e-09
seq_10533	HY4-L133	25	8.23e-09
seq_10533	HY4-L132	25	8.23e-09
seq_10533	HY4-L127	25	8.23e-09
seq_10544	chr1.tRNA86-ArgTCT-tRF5	25	8.23e-09
seq_10551	chr1.tRNA68-GlyGCC-tRF5	25	8.23e-09
seq_10554	LSU-rRNA_Hsa-L254	25	8.23e-09
seq_10556	chr1.tRNA86-ArgTCT-tRF5	25	8.23e-09
seq_10565	chr6.tRNA62-SerGCT-tRF3	25	8.23e-09
seq_10574	chr1.tRNA68-GlyGCC-tRF5	25	8.23e-09
seq_10628	U6-L1451	25	8.23e-09
seq_10628	U6-L1324	25	8.23e-09
seq_10628	U6-L862	25	8.23e-09
seq_10628	U6-L467	25	8.23e-09
seq_10628	U6-L387	25	8.23e-09
seq_10628	U6-L321	25	8.23e-09
seq_10644	U13_-L263	25	8.23e-09
seq_10644	U13_-L132	25	8.23e-09
seq_10659	U6-L1222	25	8.23e-09
seq_10675	U6-L1170	25	8.23e-09
seq_10675	U6-L895	25	8.23e-09
seq_10675	U6-L789	25	8.23e-09
seq_10675	U6-L762	25	8.23e-09
seq_10675	U6-L557	25	8.23e-09
seq_10675	U6-L497	25	8.23e-09
seq_10675	U6-L142	25	8.23e-09
seq_10716	chr1.tRNA65-ProAGG-tRF3	25	8.23e-09
seq_10762	U6-L1451	25	8.23e-09
seq_10762	U6-L1324	25	8.23e-09
seq_10762	U6-L862	25	8.23e-09
seq_10762	U6-L467	25	8.23e-09
seq_10762	U6-L387	25	8.23e-09
seq_10762	U6-L321	25	8.23e-09
seq_10762	U6-L207	25	8.23e-09
seq_10812	chr6.tRNA44-SerAGA-tRF3	25	8.23e-09
seq_10860	U6-L876	25	8.23e-09
seq_10866	HY3-L77	25	8.23e-09
seq_10929	U6-L1696	25	8.23e-09
seq_10929	U6-L1690	25	8.23e-09
seq_10929	U6-L1649	25	8.23e-09
seq_10929	U6-L1647	25	8.23e-09
seq_10929	U6-L1459	25	8.23e-09
seq_10929	U6-L1443	25	8.23e-09
seq_10929	U6-L1252	25	8.23e-09
seq_10929	U6-L1220	25	8.23e-09
seq_10929	U6-L1183	25	8.23e-09
seq_10929	U6-L1134	25	8.23e-09
seq_10929	U6-L1124	25	8.23e-09
seq_10929	U6-L1120	25	8.23e-09
seq_10929	U6-L1066	25	8.23e-09
seq_10929	U6-L1059	25	8.23e-09
seq_10929	U6-L1050	25	8.23e-09
seq_10929	U6-L940	25	8.23e-09
seq_10929	U6-L876	25	8.23e-09
seq_10929	U6-L834	25	8.23e-09
seq_10929	U6-L830	25	8.23e-09
seq_10929	U6-L713	25	8.23e-09
seq_10929	U6-L705	25	8.23e-09
seq_10929	U6-L704	25	8.23e-09
seq_10929	U6-L520	25	8.23e-09
seq_10929	U6-L440	25	8.23e-09
seq_10929	U6-L439	25	8.23e-09
seq_10929	U6-L380	25	8.23e-09
seq_10929	U6-L355	25	8.23e-09
seq_10929	U6-L271	25	8.23e-09
seq_10929	U6-L241	25	8.23e-09
seq_10929	U6-L222	25	8.23e-09
seq_10929	U6-L182	25	8.23e-09
seq_10929	U6-L170	25	8.23e-09
seq_10929	U6-L166	25	8.23e-09
seq_10929	U6-L24	25	8.23e-09
seq_10929	U6-L14	25	8.23e-09
seq_10929	U6-L13	25	8.23e-09
seq_10929	U6-L9	25	8.23e-09
seq_10930	U6-L1581	25	8.23e-09
seq_10930	U6-L1393	25	8.23e-09
seq_10930	U6-L1386	25	8.23e-09
seq_10930	U6-L1380	25	8.23e-09
seq_10930	U6-L1374	25	8.23e-09
seq_10930	U6-L1369	25	8.23e-09
seq_10930	U6-L1363	25	8.23e-09
seq_10930	U6-L1283	25	8.23e-09
seq_10930	U6-L540	25	8.23e-09
seq_10930	U6-L350	25	8.23e-09
seq_10932	U6-L1663	25	8.23e-09
seq_10932	U6-L1646	25	8.23e-09
seq_10932	U6-L1641	25	8.23e-09
seq_10932	U6-L1595	25	8.23e-09
seq_10932	U6-L1594	25	8.23e-09
seq_10932	U6-L1579	25	8.23e-09
seq_10932	U6-L1547	25	8.23e-09
seq_10932	U6-L1544	25	8.23e-09
seq_10932	U6-L1540	25	8.23e-09
seq_10932	U6-L1516	25	8.23e-09
seq_10932	U6-L1469	25	8.23e-09
seq_10932	U6-L1294	25	8.23e-09
seq_10932	U6-L1254	25	8.23e-09
seq_10932	U6-L1245	25	8.23e-09
seq_10932	U6-L1211	25	8.23e-09
seq_10932	U6-L1199	25	8.23e-09
seq_10932	U6-L1079	25	8.23e-09
seq_10932	U6-L1000	25	8.23e-09
seq_10932	U6-L962	25	8.23e-09
seq_10932	U6-L939	25	8.23e-09
seq_10932	U6-L895	25	8.23e-09
seq_10932	U6-L789	25	8.23e-09
seq_10932	U6-L762	25	8.23e-09
seq_10932	U6-L714	25	8.23e-09
seq_10932	U6-L693	25	8.23e-09
seq_10932	U6-L690	25	8.23e-09
seq_10932	U6-L654	25	8.23e-09
seq_10932	U6-L557	25	8.23e-09
seq_10932	U6-L544	25	8.23e-09
seq_10932	U6-L521	25	8.23e-09
seq_10932	U6-L406	25	8.23e-09
seq_10932	U6-L394	25	8.23e-09
seq_10932	U6-L287	25	8.23e-09
seq_10932	U6-L279	25	8.23e-09
seq_10932	U6-L254	25	8.23e-09
seq_10932	U6-L205	25	8.23e-09
seq_10932	U6-L168	25	8.23e-09
seq_10932	U6-L142	25	8.23e-09
seq_10932	U6-L120	25	8.23e-09
seq_10932	U6-L102	25	8.23e-09
seq_10932	U6-L39	25	8.23e-09
seq_10932	U6-L25	25	8.23e-09
seq_10997	U6-L1295	25	8.23e-09
seq_10997	U6-L869	25	8.23e-09
seq_11014	U6-L914	25	8.23e-09
seq_11088	chr6.tRNA127-ThrTGT-tRF3	25	8.23e-09
seq_11093	chr2.tRNA11-PseudoTTG-tRF3	25	8.23e-09
seq_11131	U8-L16	25	8.23e-09
seq_11131	U8-L14	25	8.23e-09
seq_11131	U8-L13	25	8.23e-09
seq_11131	U8-L12	25	8.23e-09
seq_11152	U7-L180	25	8.23e-09
seq_11241	chr6.tRNA171-MetCAT-tRF3	25	8.23e-09
seq_11247	U6-L1677	25	8.23e-09
seq_11247	U6-L1658	25	8.23e-09
seq_11247	U6-L1644	25	8.23e-09
seq_11247	U6-L1603	25	8.23e-09
seq_11247	U6-L1601	25	8.23e-09
seq_11247	U6-L1544	25	8.23e-09
seq_11247	U6-L1309	25	8.23e-09
seq_11247	U6-L1252	25	8.23e-09
seq_11247	U6-L1040	25	8.23e-09
seq_11247	U6-L940	25	8.23e-09
seq_11247	U6-L888	25	8.23e-09
seq_11247	U6-L878	25	8.23e-09
seq_11247	U6-L858	25	8.23e-09
seq_11247	U6-L839	25	8.23e-09
seq_11247	U6-L835	25	8.23e-09
seq_11247	U6-L816	25	8.23e-09
seq_11247	U6-L690	25	8.23e-09
seq_11247	U6-L647	25	8.23e-09
seq_11247	U6-L527	25	8.23e-09
seq_11247	U6-L521	25	8.23e-09
seq_11247	U6-L449	25	8.23e-09
seq_11247	U6-L414	25	8.23e-09
seq_11247	U6-L394	25	8.23e-09
seq_11247	U6-L360	25	8.23e-09
seq_11247	U6-L354	25	8.23e-09
seq_11247	U6-L332	25	8.23e-09
seq_11247	U6-L246	25	8.23e-09
seq_11247	U6-L230	25	8.23e-09
seq_11247	U6-L210	25	8.23e-09
seq_11276	U6-L1570	25	8.23e-09
seq_11276	U6-L1157	25	8.23e-09
seq_11276	U6-L973	25	8.23e-09
seq_11276	U6-L940	25	8.23e-09
seq_11276	U6-L693	25	8.23e-09
seq_11296	U6-L26	25	8.23e-09
seq_11300	U6-L1216	25	8.23e-09
seq_11300	U6-L1180	25	8.23e-09
seq_11300	U6-L1156	25	8.23e-09
seq_11300	U6-L1025	25	8.23e-09
seq_11300	U6-L700	25	8.23e-09
seq_11300	U6-L304	25	8.23e-09
seq_11300	U6-L255	25	8.23e-09
seq_11301	U6-L1658	25	8.23e-09
seq_11301	U6-L1417	25	8.23e-09
seq_11301	U6-L1309	25	8.23e-09
seq_11301	U6-L1176	25	8.23e-09
seq_11301	U6-L1161	25	8.23e-09
seq_11301	U6-L1044	25	8.23e-09
seq_11301	U6-L960	25	8.23e-09
seq_11301	U6-L719	25	8.23e-09
seq_11301	U6-L699	25	8.23e-09
seq_11301	U6-L527	25	8.23e-09
seq_11301	U6-L517	25	8.23e-09
seq_11301	U6-L354	25	8.23e-09
seq_11301	U6-L230	25	8.23e-09
seq_11376	U6-L393	25	8.23e-09
seq_11468	hsa-mir-518e	25	8.23e-09
seq_11468	hsa-mir-523	25	8.23e-09
seq_11468	hsa-mir-519b	25	8.23e-09
seq_11468	hsa-mir-519c	25	8.23e-09
seq_11509	chr20.tRNA3-PseudoCAC-tRF5	25	8.23e-09
seq_11593	U6-L305	25	8.23e-09
seq_11596	U6-L1208	25	8.23e-09
seq_11616	HY3-L290	25	8.23e-09
seq_11700	U2-L1023	25	8.23e-09
seq_11700	U2-L1022	25	8.23e-09
seq_11700	U2-L1020	25	8.23e-09
seq_11700	U2-L967	25	8.23e-09
seq_11700	U2-L914	25	8.23e-09
seq_11700	U2-L795	25	8.23e-09
seq_11700	U2-L737	25	8.23e-09
seq_11700	U2-L726	25	8.23e-09
seq_11700	U2-L680	25	8.23e-09
seq_11700	U2-L522	25	8.23e-09
seq_11700	U2-L476	25	8.23e-09
seq_11700	U2-L434	25	8.23e-09
seq_11700	U2-L407	25	8.23e-09
seq_11700	U2-L289	25	8.23e-09
seq_11700	U2-L283	25	8.23e-09
seq_11700	U2-L267	25	8.23e-09
seq_11700	U2-L262	25	8.23e-09
seq_11700	U2-L233	25	8.23e-09
seq_11700	U2-L220	25	8.23e-09
seq_11700	U2-L191	25	8.23e-09
seq_11700	U2-L181	25	8.23e-09
seq_11700	U2-L145	25	8.23e-09
seq_11700	U2-L135	25	8.23e-09
seq_11700	U2-L128	25	8.23e-09
seq_11700	U2-L112	25	8.23e-09
seq_11772	chr6.tRNA17-TyrGTA-tRF5	25	8.23e-09
seq_11794	HY1-L284	25	8.23e-09
seq_11812	U6-L1692	25	8.23e-09
seq_11812	U6-L1683	25	8.23e-09
seq_11812	U6-L1677	25	8.23e-09
seq_11812	U6-L1635	25	8.23e-09
seq_11812	U6-L1590	25	8.23e-09
seq_11812	U6-L1555	25	8.23e-09
seq_11812	U6-L1533	25	8.23e-09
seq_11812	U6-L1300	25	8.23e-09
seq_11812	U6-L1236	25	8.23e-09
seq_11812	U6-L1206	25	8.23e-09
seq_11812	U6-L1205	25	8.23e-09
seq_11812	U6-L1196	25	8.23e-09
seq_11812	U6-L1112	25	8.23e-09
seq_11812	U6-L1105	25	8.23e-09
seq_11812	U6-L878	25	8.23e-09
seq_11812	U6-L858	25	8.23e-09
seq_11812	U6-L816	25	8.23e-09
seq_11812	U6-L803	25	8.23e-09
seq_11812	U6-L786	25	8.23e-09
seq_11812	U6-L723	25	8.23e-09
seq_11812	U6-L662	25	8.23e-09
seq_11812	U6-L661	25	8.23e-09
seq_11812	U6-L569	25	8.23e-09
seq_11812	U6-L563	25	8.23e-09
seq_11812	U6-L516	25	8.23e-09
seq_11812	U6-L483	25	8.23e-09
seq_11812	U6-L414	25	8.23e-09
seq_11812	U6-L332	25	8.23e-09
seq_11812	U6-L257	25	8.23e-09
seq_11812	U6-L212	25	8.23e-09
seq_11812	U6-L209	25	8.23e-09
seq_11812	U6-L186	25	8.23e-09
seq_11812	U6-L165	25	8.23e-09
seq_11812	U6-L128	25	8.23e-09
seq_11812	U6-L78	25	8.23e-09
seq_11812	U6-L33	25	8.23e-09
seq_11812	U6-L27	25	8.23e-09
seq_11813	U6-L319	25	8.23e-09
seq_11813	U6-L213	25	8.23e-09
seq_11836	U3-L76	25	8.23e-09
seq_11836	U3-4	25	8.23e-09
seq_11836	U3-L75	25	8.23e-09
seq_11836	U3-2B	25	8.23e-09
seq_11836	U3-L74	25	8.23e-09
seq_11836	U3-2	25	8.23e-09
seq_11916	U6-L1696	25	8.23e-09
seq_11916	U6-L1690	25	8.23e-09
seq_11916	U6-L1649	25	8.23e-09
seq_11916	U6-L1647	25	8.23e-09
seq_11916	U6-L1602	25	8.23e-09
seq_11916	U6-L1459	25	8.23e-09
seq_11916	U6-L1443	25	8.23e-09
seq_11916	U6-L1270	25	8.23e-09
seq_11916	U6-L1252	25	8.23e-09
seq_11916	U6-L1220	25	8.23e-09
seq_11916	U6-L1183	25	8.23e-09
seq_11916	U6-L1134	25	8.23e-09
seq_11916	U6-L1124	25	8.23e-09
seq_11916	U6-L1120	25	8.23e-09
seq_11916	U6-L1066	25	8.23e-09
seq_11916	U6-L1059	25	8.23e-09
seq_11916	U6-L1050	25	8.23e-09
seq_11916	U6-L940	25	8.23e-09
seq_11916	U6-L876	25	8.23e-09
seq_11916	U6-L834	25	8.23e-09
seq_11916	U6-L830	25	8.23e-09
seq_11916	U6-L713	25	8.23e-09
seq_11916	U6-L705	25	8.23e-09
seq_11916	U6-L704	25	8.23e-09
seq_11916	U6-L657	25	8.23e-09
seq_11916	U6-L520	25	8.23e-09
seq_11916	U6-L495	25	8.23e-09
seq_11916	U6-L440	25	8.23e-09
seq_11916	U6-L439	25	8.23e-09
seq_11916	U6-L380	25	8.23e-09
seq_11916	U6-L355	25	8.23e-09
seq_11916	U6-L278	25	8.23e-09
seq_11916	U6-L271	25	8.23e-09
seq_11916	U6-L241	25	8.23e-09
seq_11916	U6-L222	25	8.23e-09
seq_11916	U6-L170	25	8.23e-09
seq_11916	U6-L166	25	8.23e-09
seq_11916	U6-L24	25	8.23e-09
seq_11916	U6-L14	25	8.23e-09
seq_11916	U6-L13	25	8.23e-09
seq_11916	U6-L9	25	8.23e-09
seq_11919	U6-L1049	25	8.23e-09
seq_11919	U6-L848	25	8.23e-09
seq_11932	LSU-rRNA_Hsa-L62	25	8.23e-09
seq_11981	U6-L762	25	8.23e-09
seq_11981	U6-L287	25	8.23e-09
seq_12080	chr1.tRNA16-HisGTG-tRF3	25	8.23e-09
seq_12087	U2-L40	25	8.23e-09
seq_12087	U2-L15	25	8.23e-09
seq_12093	U4-L110	25	8.23e-09
seq_12184	U2-L421	25	8.23e-09
seq_12185	U2-L443	25	8.23e-09
seq_12338	chr17.tRNA38-AspGTC-tRF3	25	8.23e-09
seq_12393	U3-L79	25	8.23e-09
seq_12393	U3-3	25	8.23e-09
seq_12393	U3-L78	25	8.23e-09
seq_12393	U3-L77	25	8.23e-09
seq_12393	U3-L75	25	8.23e-09
seq_12393	U3-2B	25	8.23e-09
seq_12393	U3-L74	25	8.23e-09
seq_12393	U3-2	25	8.23e-09
seq_12457	chr6.tRNA65-AlaAGC-tRF5	25	8.23e-09
seq_12485	U6-L1454	25	8.23e-09
seq_12485	U6-L1404	25	8.23e-09
seq_12485	U6-L1346	25	8.23e-09
seq_12485	U6-L1198	25	8.23e-09
seq_12485	U6-L1126	25	8.23e-09
seq_12485	U6-L1091	25	8.23e-09
seq_12485	U6-L974	25	8.23e-09
seq_12485	U6-L789	25	8.23e-09
seq_12485	U6-L762	25	8.23e-09
seq_12485	U6-L557	25	8.23e-09
seq_12485	U6-L497	25	8.23e-09
seq_12487	U6-L1658	25	8.23e-09
seq_12487	U6-L1417	25	8.23e-09
seq_12487	U6-L1309	25	8.23e-09
seq_12487	U6-L1176	25	8.23e-09
seq_12487	U6-L1161	25	8.23e-09
seq_12487	U6-L1044	25	8.23e-09
seq_12487	U6-L960	25	8.23e-09
seq_12487	U6-L719	25	8.23e-09
seq_12487	U6-L699	25	8.23e-09
seq_12487	U6-L592	25	8.23e-09
seq_12487	U6-L527	25	8.23e-09
seq_12487	U6-L517	25	8.23e-09
seq_12487	U6-L354	25	8.23e-09
seq_12487	U6-L230	25	8.23e-09
seq_12493	U6-L356	25	8.23e-09
seq_12493	U6-L316	25	8.23e-09
seq_12564	chr6.tRNA48-AspGTC	25	8.23e-09
seq_12564	chr6.tRNA45-AspGTC	25	8.23e-09
seq_12564	chr5.tRNA22-AspGTC	25	8.23e-09
seq_12564	chr17.tRNA38-AspGTC	25	8.23e-09
seq_12564	chr12.tRNA10-AspGTC	25	8.23e-09
seq_12564	chr12.tRNA12-AspGTC	25	8.23e-09
seq_12564	chr12.tRNA4-AspGTC	25	8.23e-09
seq_12564	chr1.tRNA69-AspGTC	25	8.23e-09
seq_12564	chr1.tRNA72-AspGTC	25	8.23e-09
seq_12564	chr1.tRNA75-AspGTC	25	8.23e-09
seq_12564	chr1.tRNA78-AspGTC	25	8.23e-09
seq_12564	chr1.tRNA81-AspGTC	25	8.23e-09
seq_12572	U3-L221	25	8.23e-09
seq_12572	U3-L217	25	8.23e-09
seq_12572	U3-L212	25	8.23e-09
seq_12572	U3-L203	25	8.23e-09
seq_12572	U3-L183	25	8.23e-09
seq_12572	U3-L179	25	8.23e-09
seq_12572	U3-L177	25	8.23e-09
seq_12572	U3-L103	25	8.23e-09
seq_12572	U3-L95	25	8.23e-09
seq_12572	U3-L66	25	8.23e-09
seq_12572	U3-L58	25	8.23e-09
seq_12572	U3-L43	25	8.23e-09
seq_12579	U6-L1690	25	8.23e-09
seq_12579	U6-L1686	25	8.23e-09
seq_12579	U6-L1654	25	8.23e-09
seq_12579	U6-L1635	25	8.23e-09
seq_12579	U6-L1629	25	8.23e-09
seq_12579	U6-L1624	25	8.23e-09
seq_12579	U6-L1562	25	8.23e-09
seq_12579	U6-L1540	25	8.23e-09
seq_12579	U6-L1535	25	8.23e-09
seq_12579	U6-L1457	25	8.23e-09
seq_12579	U6-L1448	25	8.23e-09
seq_12579	U6-L1417	25	8.23e-09
seq_12579	U6-L1406	25	8.23e-09
seq_12579	U6-L1401	25	8.23e-09
seq_12579	U6-L1396	25	8.23e-09
seq_12579	U6-L1389	25	8.23e-09
seq_12579	U6-L1382	25	8.23e-09
seq_12579	U6-L1376	25	8.23e-09
seq_12579	U6-L1371	25	8.23e-09
seq_12579	U6-L1366	25	8.23e-09
seq_12579	U6-L1359	25	8.23e-09
seq_12579	U6-L1347	25	8.23e-09
seq_12579	U6-L1346	25	8.23e-09
seq_12579	U6-L1291	25	8.23e-09
seq_12579	U6-L1286	25	8.23e-09
seq_12579	U6-L1274	25	8.23e-09
seq_12579	U6-L1266	25	8.23e-09
seq_12579	U6-L1238	25	8.23e-09
seq_12579	U6-L1192	25	8.23e-09
seq_12579	U6-L1170	25	8.23e-09
seq_12579	U6-L1134	25	8.23e-09
seq_12579	U6-L1102	25	8.23e-09
seq_12579	U6-L1091	25	8.23e-09
seq_12579	U6-L1087	25	8.23e-09
seq_12579	U6-L1033	25	8.23e-09
seq_12579	U6-L1019	25	8.23e-09
seq_12579	U6-L1015	25	8.23e-09
seq_12579	U6-L980	25	8.23e-09
seq_12579	U6-L962	25	8.23e-09
seq_12579	U6-L961	25	8.23e-09
seq_12579	U6-L939	25	8.23e-09
seq_12579	U6-L874	25	8.23e-09
seq_12579	U6-L861	25	8.23e-09
seq_12579	U6-L805	25	8.23e-09
seq_12579	U6-L794	25	8.23e-09
seq_12579	U6-L785	25	8.23e-09
seq_12579	U6-L782	25	8.23e-09
seq_12579	U6-L759	25	8.23e-09
seq_12579	U6-L744	25	8.23e-09
seq_12579	U6-L721	25	8.23e-09
seq_12579	U6-L697	25	8.23e-09
seq_12579	U6-L682	25	8.23e-09
seq_12579	U6-L654	25	8.23e-09
seq_12579	U6-L635	25	8.23e-09
seq_12579	U6-L629	25	8.23e-09
seq_12579	U6-L626	25	8.23e-09
seq_12579	U6-L613	25	8.23e-09
seq_12579	U6-L598	25	8.23e-09
seq_12579	U6-L540	25	8.23e-09
seq_12579	U6-L518	25	8.23e-09
seq_12579	U6-L483	25	8.23e-09
seq_12579	U6-L410	25	8.23e-09
seq_12579	U6-L373	25	8.23e-09
seq_12579	U6-L315	25	8.23e-09
seq_12579	U6-L306	25	8.23e-09
seq_12579	U6-L250	25	8.23e-09
seq_12579	U6-L242	25	8.23e-09
seq_12579	U6-L235	25	8.23e-09
seq_12579	U6-L234	25	8.23e-09
seq_12579	U6-L197	25	8.23e-09
seq_12579	U6-L183	25	8.23e-09
seq_12579	U6-L168	25	8.23e-09
seq_12579	U6-L140	25	8.23e-09
seq_12579	U6-L135	25	8.23e-09
seq_12579	U6-L102	25	8.23e-09
seq_12579	U6-L76	25	8.23e-09
seq_12579	U6-L56	25	8.23e-09
seq_12579	U6-L25	25	8.23e-09
seq_12579	U6-L16	25	8.23e-09
seq_12630	U2-L1023	25	8.23e-09
seq_12630	U2-L1022	25	8.23e-09
seq_12630	U2-L1020	25	8.23e-09
seq_12630	U2-L967	25	8.23e-09
seq_12630	U2-L914	25	8.23e-09
seq_12630	U2-L891	25	8.23e-09
seq_12630	U2-L795	25	8.23e-09
seq_12630	U2-L726	25	8.23e-09
seq_12630	U2-L708	25	8.23e-09
seq_12630	U2-L522	25	8.23e-09
seq_12630	U2-L476	25	8.23e-09
seq_12630	U2-L454	25	8.23e-09
seq_12630	U2-L434	25	8.23e-09
seq_12630	U2-L407	25	8.23e-09
seq_12630	U2-L283	25	8.23e-09
seq_12630	U2-L267	25	8.23e-09
seq_12630	U2-L262	25	8.23e-09
seq_12630	U2-L233	25	8.23e-09
seq_12630	U2-L220	25	8.23e-09
seq_12630	U2-L191	25	8.23e-09
seq_12630	U2-L181	25	8.23e-09
seq_12630	U2-L135	25	8.23e-09
seq_12630	U2-L128	25	8.23e-09
seq_12630	U2-L112	25	8.23e-09
seq_12630	U2-L74	25	8.23e-09
seq_12652	LSU-rRNA_Hsa-L223	25	8.23e-09
seq_12667	chr5.tRNA22-AspGTC	25	8.23e-09
seq_12673	chr6.tRNA17-TyrGTA-tRF5	25	8.23e-09
seq_12744	chr6.tRNA102-AlaAGC-tRF3	25	8.23e-09
seq_12771	U6-L1570	25	8.23e-09
seq_12771	U6-L1157	25	8.23e-09
seq_12771	U6-L940	25	8.23e-09
seq_12771	U6-L693	25	8.23e-09
seq_12810	U6-L1651	25	8.23e-09
seq_12810	U6-L848	25	8.23e-09
seq_12810	U6-L498	25	8.23e-09
seq_12810	U6-L338	25	8.23e-09
seq_12810	U6-L324	25	8.23e-09
seq_12826	U8-L16	25	8.23e-09
seq_12826	U8-L14	25	8.23e-09
seq_12826	U8-L13	25	8.23e-09
seq_12826	U8-L12	25	8.23e-09
seq_12829	U13_-L132	25	8.23e-09
seq_12864	U13_-L140	25	8.23e-09
seq_12963	hsa-mir-6133	25	8.23e-09
seq_13019	U2-L696	25	8.23e-09
seq_13031	U6-L1180	25	8.23e-09
seq_13082	U2-L868	25	8.23e-09
seq_13082	U2-L848	25	8.23e-09
seq_13086	U2-L1076	25	8.23e-09
seq_13086	U2-L1072	25	8.23e-09
seq_13086	U2-L1040	25	8.23e-09
seq_13086	U2-L933	25	8.23e-09
seq_13086	U2-L925	25	8.23e-09
seq_13086	U2-L892	25	8.23e-09
seq_13086	U2-L884	25	8.23e-09
seq_13086	U2-L875	25	8.23e-09
seq_13086	U2-L850	25	8.23e-09
seq_13086	U2-L838	25	8.23e-09
seq_13086	U2-L803	25	8.23e-09
seq_13086	U2-L792	25	8.23e-09
seq_13086	U2-L732	25	8.23e-09
seq_13086	U2-L703	25	8.23e-09
seq_13086	U2-L678	25	8.23e-09
seq_13086	U2-L623	25	8.23e-09
seq_13086	U2-L621	25	8.23e-09
seq_13086	U2-L605	25	8.23e-09
seq_13086	U2-L455	25	8.23e-09
seq_13086	U2-L451	25	8.23e-09
seq_13086	U2-L448	25	8.23e-09
seq_13086	U2-L378	25	8.23e-09
seq_13086	U2-L377	25	8.23e-09
seq_13086	U2-L358	25	8.23e-09
seq_13086	U2-L323	25	8.23e-09
seq_13086	U2-L308	25	8.23e-09
seq_13086	U2-L287	25	8.23e-09
seq_13086	U2-L277	25	8.23e-09
seq_13086	U2-L258	25	8.23e-09
seq_13086	U2-L229	25	8.23e-09
seq_13086	U2-L80	25	8.23e-09
seq_13095	U13_-L132	25	8.23e-09
seq_13119	U13_-L243	25	8.23e-09
seq_13139	chr7.tRNA15-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA16-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA14-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA13-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA11-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA19-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA8-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA21-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA22-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA23-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA25-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA6-CysGCA	25	8.23e-09
seq_13139	chr7.tRNA5-CysGCA	25	8.23e-09
seq_13139	chr4.tRNA3-CysGCA	25	8.23e-09
seq_13139	chr3.tRNA6-CysGCA	25	8.23e-09
seq_13139	chr3.tRNA7-CysGCA	25	8.23e-09
seq_13139	chr3.tRNA12-PseudoGCA	25	8.23e-09
seq_13139	chr17.tRNA26-CysGCA	25	8.23e-09
seq_13139	chr17.tRNA27-CysGCA	25	8.23e-09
seq_13139	chr17.tRNA28-CysGCA	25	8.23e-09
seq_13139	chr17.tRNA15-CysGCA	25	8.23e-09
seq_13139	chr17.tRNA30-CysGCA	25	8.23e-09
